Date,Time,Wind Generation
28/03/2014,20,594.4
28/03/2014,21,695.5
28/03/2014,22,810.5
28/03/2014,23,886.4
28/03/2014,24,843.4
29/03/2014,1,817.2
29/03/2014,2,772
29/03/2014,3,746.9
29/03/2014,4,657.4
29/03/2014,5,599.6
29/03/2014,6,554.6
29/03/2014,7,506.5
29/03/2014,8,435.4
29/03/2014,9,372.5
29/03/2014,10,305.3
29/03/2014,11,231.8
29/03/2014,12,187.9
29/03/2014,13,154.5
29/03/2014,14,165.3
29/03/2014,15,195.2
29/03/2014,16,223.8
29/03/2014,17,204.4
29/03/2014,18,155.4
29/03/2014,19,137.6
29/03/2014,20,184.3
29/03/2014,21,223
29/03/2014,22,228.6
29/03/2014,23,208.5
29/03/2014,24,175.9
30/03/2014,1,158.3
30/03/2014,2,124.9
30/03/2014,3,
30/03/2014,4,70.3
30/03/2014,5,43.7
30/03/2014,6,36.5
30/03/2014,7,41.1
30/03/2014,8,45
30/03/2014,9,35.7
30/03/2014,10,17.3
30/03/2014,11,5.7
30/03/2014,12,4.1
30/03/2014,13,3.1
30/03/2014,14,3.4
30/03/2014,15,5.1
30/03/2014,16,8
30/03/2014,17,10.4
30/03/2014,18,24.2
30/03/2014,19,41.6
30/03/2014,20,46.1
30/03/2014,21,43.8
30/03/2014,22,33.1
30/03/2014,23,24.2
30/03/2014,24,28.3
31/03/2014,1,43.5
31/03/2014,2,55.5
31/03/2014,3,41.1
31/03/2014,4,39.2
31/03/2014,5,57.7
31/03/2014,6,84.4
31/03/2014,7,80.3
31/03/2014,8,82.6
31/03/2014,9,82.5
31/03/2014,10,87.9
31/03/2014,11,91.8
31/03/2014,12,71.4
31/03/2014,13,81.2
31/03/2014,14,86
31/03/2014,15,78.3
31/03/2014,16,76.9
31/03/2014,17,86.2
31/03/2014,18,98.1
31/03/2014,19,97.8
31/03/2014,20,97.8
31/03/2014,21,91.2
31/03/2014,22,90.3
31/03/2014,23,117.7
31/03/2014,24,124.2
01/04/2014,1,134.3
01/04/2014,2,144.6
01/04/2014,3,176.7
01/04/2014,4,211.7
01/04/2014,5,219.2
01/04/2014,6,249.3
01/04/2014,7,248.4
01/04/2014,8,294.4
01/04/2014,9,412.9
01/04/2014,10,576
01/04/2014,11,680.3
01/04/2014,12,761.1
01/04/2014,13,815.7
01/04/2014,14,834.4
01/04/2014,15,849.8
01/04/2014,16,832.5
01/04/2014,17,805.3
01/04/2014,18,754.9
01/04/2014,19,659.2
01/04/2014,20,547.6
01/04/2014,21,502.3
01/04/2014,22,535.1
01/04/2014,23,655.8
01/04/2014,24,708.9
02/04/2014,1,752.2
02/04/2014,2,811.4
02/04/2014,3,884.2
02/04/2014,4,811.3
02/04/2014,5,730.4
02/04/2014,6,692.9
02/04/2014,7,669.2
02/04/2014,8,721.9
02/04/2014,9,821.1
02/04/2014,10,919.1
02/04/2014,11,919.4
02/04/2014,12,932.7
02/04/2014,13,1028.7
02/04/2014,14,1194.4
02/04/2014,15,1230.2
02/04/2014,16,1065.4
02/04/2014,17,759.5
02/04/2014,18,537.2
02/04/2014,19,452.8
02/04/2014,20,431
02/04/2014,21,446.6
02/04/2014,22,444.4
02/04/2014,23,392.7
02/04/2014,24,290.8
03/04/2014,1,250.4
03/04/2014,2,264.3
03/04/2014,3,277.1
03/04/2014,4,298.2
03/04/2014,5,365.3
03/04/2014,6,429.7
03/04/2014,7,460.5
03/04/2014,8,469.3
03/04/2014,9,447.7
03/04/2014,10,485.6
03/04/2014,11,623.5
03/04/2014,12,727.3
03/04/2014,13,793.9
03/04/2014,14,803
03/04/2014,15,787.1
03/04/2014,16,805.3
03/04/2014,17,839
03/04/2014,18,889.9
03/04/2014,19,860.2
03/04/2014,20,692.2
03/04/2014,21,610.2
03/04/2014,22,693.9
03/04/2014,23,731.4
03/04/2014,24,716.3
04/04/2014,1,740.7
04/04/2014,2,797.7
04/04/2014,3,782.1
04/04/2014,4,771.1
04/04/2014,5,844.1
04/04/2014,6,975.7
04/04/2014,7,1153.2
04/04/2014,8,1244.6
04/04/2014,9,1485.5
04/04/2014,10,1879.3
04/04/2014,11,2254.8
04/04/2014,12,2512.8
04/04/2014,13,2642.8
04/04/2014,14,2650.8
04/04/2014,15,2636.8
04/04/2014,16,2584
04/04/2014,17,2480.1
04/04/2014,18,2320
04/04/2014,19,2073.6
04/04/2014,20,1734.2
04/04/2014,21,1507.7
04/04/2014,22,1474
04/04/2014,23,1442.2
04/04/2014,24,1361.3
05/04/2014,1,1267.3
05/04/2014,2,1204.5
05/04/2014,3,1102.9
05/04/2014,4,1009.3
05/04/2014,5,896.5
05/04/2014,6,867.7
05/04/2014,7,809.6
05/04/2014,8,770
05/04/2014,9,771.7
05/04/2014,10,751.9
05/04/2014,11,723.6
05/04/2014,12,688.4
05/04/2014,13,606.9
05/04/2014,14,502
05/04/2014,15,420.2
05/04/2014,16,383.5
05/04/2014,17,344.6
05/04/2014,18,303.7
05/04/2014,19,274.7
05/04/2014,20,243.4
05/04/2014,21,212.5
05/04/2014,22,239.9
05/04/2014,23,275.4
05/04/2014,24,311.8
06/04/2014,1,336.1
06/04/2014,2,365.1
06/04/2014,3,384.3
06/04/2014,4,406.9
06/04/2014,5,402.1
06/04/2014,6,406.1
06/04/2014,7,449.1
06/04/2014,8,490.5
06/04/2014,9,511.1
06/04/2014,10,554.5
06/04/2014,11,581.8
06/04/2014,12,562.5
06/04/2014,13,564.1
06/04/2014,14,568.3
06/04/2014,15,576.5
06/04/2014,16,562.7
06/04/2014,17,559.2
06/04/2014,18,528.9
06/04/2014,19,595.4
06/04/2014,20,736.9
06/04/2014,21,698.5
06/04/2014,22,700.7
06/04/2014,23,762
06/04/2014,24,780.1
07/04/2014,1,835.9
07/04/2014,2,946.6
07/04/2014,3,924.9
07/04/2014,4,908.1
07/04/2014,5,858.4
07/04/2014,6,778.5
07/04/2014,7,689.2
07/04/2014,8,597.4
07/04/2014,9,573.3
07/04/2014,10,540.2
07/04/2014,11,518
07/04/2014,12,476.9
07/04/2014,13,488.3
07/04/2014,14,558.5
07/04/2014,15,583.3
07/04/2014,16,556
07/04/2014,17,517.4
07/04/2014,18,528.7
07/04/2014,19,494.9
07/04/2014,20,392.3
07/04/2014,21,364.1
07/04/2014,22,390.9
07/04/2014,23,396.3
07/04/2014,24,463.8
08/04/2014,1,667.4
08/04/2014,2,758
08/04/2014,3,842.6
08/04/2014,4,944.3
08/04/2014,5,959.4
08/04/2014,6,1031.8
08/04/2014,7,988.1
08/04/2014,8,846.9
08/04/2014,9,743.7
08/04/2014,10,916.5
08/04/2014,11,1184.1
08/04/2014,12,1676.2
08/04/2014,13,2032.9
08/04/2014,14,2191.9
08/04/2014,15,2296
08/04/2014,16,2312.9
08/04/2014,17,2257.3
08/04/2014,18,2193
08/04/2014,19,2104.6
08/04/2014,20,1982.8
08/04/2014,21,1976.5
08/04/2014,22,2068.3
08/04/2014,23,2226.2
08/04/2014,24,2362.9
09/04/2014,1,2469.4
09/04/2014,2,2521.1
09/04/2014,3,2531.6
09/04/2014,4,2529.8
09/04/2014,5,2478.2
09/04/2014,6,2455.9
09/04/2014,7,2387.3
09/04/2014,8,2345.3
09/04/2014,9,2423.6
09/04/2014,10,2502.7
09/04/2014,11,2569.8
09/04/2014,12,2538.2
09/04/2014,13,2515.8
09/04/2014,14,2467.6
09/04/2014,15,2309.1
09/04/2014,16,2158.6
09/04/2014,17,1942
09/04/2014,18,1664.6
09/04/2014,19,1350
09/04/2014,20,991.4
09/04/2014,21,682.3
09/04/2014,22,563.8
09/04/2014,23,433.5
09/04/2014,24,351
10/04/2014,1,292.8
10/04/2014,2,233.8
10/04/2014,3,163.6
10/04/2014,4,114.3
10/04/2014,5,82.9
10/04/2014,6,59
10/04/2014,7,52.6
10/04/2014,8,47.4
10/04/2014,9,34.5
10/04/2014,10,39.4
10/04/2014,11,49.1
10/04/2014,12,68.2
10/04/2014,13,105
10/04/2014,14,129.9
10/04/2014,15,143.8
10/04/2014,16,151.4
10/04/2014,17,151.8
10/04/2014,18,132.1
10/04/2014,19,106.8
10/04/2014,20,92.4
10/04/2014,21,99.4
10/04/2014,22,132.2
10/04/2014,23,155.1
10/04/2014,24,153
11/04/2014,1,145.7
11/04/2014,2,144.1
11/04/2014,3,134.9
11/04/2014,4,116.7
11/04/2014,5,105.2
11/04/2014,6,98.5
11/04/2014,7,91.4
11/04/2014,8,103.2
11/04/2014,9,114
11/04/2014,10,126.4
11/04/2014,11,141.3
11/04/2014,12,156.7
11/04/2014,13,237.7
11/04/2014,14,330.9
11/04/2014,15,421
11/04/2014,16,543.7
11/04/2014,17,619.9
11/04/2014,18,582.8
11/04/2014,19,507.3
11/04/2014,20,433.1
11/04/2014,21,280.4
11/04/2014,22,248.5
11/04/2014,23,252.7
11/04/2014,24,219
12/04/2014,1,188.1
12/04/2014,2,153.3
12/04/2014,3,136
12/04/2014,4,144.1
12/04/2014,5,203
12/04/2014,6,230.5
12/04/2014,7,243.4
12/04/2014,8,276.4
12/04/2014,9,414.6
12/04/2014,10,669.6
12/04/2014,11,945.6
12/04/2014,12,1247.7
12/04/2014,13,1545.1
12/04/2014,14,1824.8
12/04/2014,15,2043.8
12/04/2014,16,2165.7
12/04/2014,17,2141.4
12/04/2014,18,1995.5
12/04/2014,19,1814.9
12/04/2014,20,1580
12/04/2014,21,1585.5
12/04/2014,22,1616.7
12/04/2014,23,1692.6
12/04/2014,24,1706.1
13/04/2014,1,1593.2
13/04/2014,2,1559.7
13/04/2014,3,1590
13/04/2014,4,1622.2
13/04/2014,5,1614.4
13/04/2014,6,1628.3
13/04/2014,7,1698.1
13/04/2014,8,1863.1
13/04/2014,9,2222.3
13/04/2014,10,2515.8
13/04/2014,11,2718.4
13/04/2014,12,2836
13/04/2014,13,2937.2
13/04/2014,14,2952.8
13/04/2014,15,2695.1
13/04/2014,16,2863.7
13/04/2014,17,2857.1
13/04/2014,18,2766.7
13/04/2014,19,2633.9
13/04/2014,20,2404.2
13/04/2014,21,2140
13/04/2014,22,2116
13/04/2014,23,1941.6
13/04/2014,24,1812.8
14/04/2014,1,1592.3
14/04/2014,2,1434
14/04/2014,3,1238.3
14/04/2014,4,1354.9
14/04/2014,5,1395
14/04/2014,6,1437.5
14/04/2014,7,1626.4
14/04/2014,8,1929.8
14/04/2014,9,2185
14/04/2014,10,2393.2
14/04/2014,11,2609
14/04/2014,12,2748.1
14/04/2014,13,2824.9
14/04/2014,14,2723.4
14/04/2014,15,2610.9
14/04/2014,16,2513.2
14/04/2014,17,2417.2
14/04/2014,18,2403.5
14/04/2014,19,2288.8
14/04/2014,20,2107.3
14/04/2014,21,1965.3
14/04/2014,22,1874.7
14/04/2014,23,1884.6
14/04/2014,24,1816.7
15/04/2014,1,1730.2
15/04/2014,2,1677.4
15/04/2014,3,1544.5
15/04/2014,4,1408.3
15/04/2014,5,1193.2
15/04/2014,6,1160.6
15/04/2014,7,999.7
15/04/2014,8,981.4
15/04/2014,9,1182.4
15/04/2014,10,1552.7
15/04/2014,11,1579.2
15/04/2014,12,1481.6
15/04/2014,13,1499.4
15/04/2014,14,1499.7
15/04/2014,15,1491.7
15/04/2014,16,1478.3
15/04/2014,17,1421.8
15/04/2014,18,1322.4
15/04/2014,19,1164
15/04/2014,20,844.5
15/04/2014,21,527.9
15/04/2014,22,389.8
15/04/2014,23,318.6
15/04/2014,24,258.5
16/04/2014,1,199
16/04/2014,2,159.3
16/04/2014,3,122.8
16/04/2014,4,103.8
16/04/2014,5,95.2
16/04/2014,6,88
16/04/2014,7,88.3
16/04/2014,8,90.1
16/04/2014,9,71
16/04/2014,10,76.4
16/04/2014,11,152.9
16/04/2014,12,231.3
16/04/2014,13,304.9
16/04/2014,14,360.9
16/04/2014,15,421.5
16/04/2014,16,474.1
16/04/2014,17,529.7
16/04/2014,18,558
16/04/2014,19,522.2
16/04/2014,20,403.3
16/04/2014,21,344.8
16/04/2014,22,421.8
16/04/2014,23,527.8
16/04/2014,24,587.1
17/04/2014,1,594.4
17/04/2014,2,643.8
17/04/2014,3,761.7
17/04/2014,4,945.2
17/04/2014,5,1154.7
17/04/2014,6,1382.3
17/04/2014,7,1545.1
17/04/2014,8,1651.4
17/04/2014,9,1867
17/04/2014,10,2145.1
17/04/2014,11,2499.1
17/04/2014,12,2719
17/04/2014,13,2782
17/04/2014,14,2915.3
17/04/2014,15,3046.2
17/04/2014,16,3047.9
17/04/2014,17,2861.7
17/04/2014,18,2530.1
17/04/2014,19,2151.2
17/04/2014,20,1826.6
17/04/2014,21,1478.7
17/04/2014,22,1254.2
17/04/2014,23,950.9
17/04/2014,24,793.3
18/04/2014,1,760.2
18/04/2014,2,700
18/04/2014,3,654.4
18/04/2014,4,780.3
18/04/2014,5,879.6
18/04/2014,6,928.3
18/04/2014,7,862
18/04/2014,8,652.4
18/04/2014,9,625.9
18/04/2014,10,1004.1
18/04/2014,11,1402.9
18/04/2014,12,1514.8
18/04/2014,13,1602.6
18/04/2014,14,1708.6
18/04/2014,15,1793.4
18/04/2014,16,1828.1
18/04/2014,17,1780.8
18/04/2014,18,1587.4
18/04/2014,19,1329.6
18/04/2014,20,997.4
18/04/2014,21,650.2
18/04/2014,22,586.3
18/04/2014,23,600.6
18/04/2014,24,620.7
19/04/2014,1,607.5
19/04/2014,2,579.3
19/04/2014,3,490.9
19/04/2014,4,417.7
19/04/2014,5,331.3
19/04/2014,6,254.4
19/04/2014,7,200.6
19/04/2014,8,133.4
19/04/2014,9,62.7
19/04/2014,10,52
19/04/2014,11,59.8
19/04/2014,12,76.4
19/04/2014,13,91.5
19/04/2014,14,109.2
19/04/2014,15,126.6
19/04/2014,16,148.4
19/04/2014,17,190.7
19/04/2014,18,227
19/04/2014,19,242.5
19/04/2014,20,228.7
19/04/2014,21,258.4
19/04/2014,22,330
19/04/2014,23,390.1
19/04/2014,24,419
20/04/2014,1,492.5
20/04/2014,2,610.7
20/04/2014,3,679.8
20/04/2014,4,681.3
20/04/2014,5,737.8
20/04/2014,6,813.3
20/04/2014,7,848.8
20/04/2014,8,743
20/04/2014,9,617.5
20/04/2014,10,631.8
20/04/2014,11,711.3
20/04/2014,12,850.4
20/04/2014,13,1035.4
20/04/2014,14,1189.9
20/04/2014,15,1311.9
20/04/2014,16,1312.7
20/04/2014,17,1299.5
20/04/2014,18,1230.5
20/04/2014,19,1119.4
20/04/2014,20,979.4
20/04/2014,21,910.7
20/04/2014,22,932.4
20/04/2014,23,925.8
20/04/2014,24,858.7
21/04/2014,1,808.8
21/04/2014,2,812.9
21/04/2014,3,797.9
21/04/2014,4,828.4
21/04/2014,5,977.2
21/04/2014,6,1012.8
21/04/2014,7,1053.2
21/04/2014,8,1082.5
21/04/2014,9,1095.4
21/04/2014,10,1182.7
21/04/2014,11,1358.3
21/04/2014,12,1460.2
21/04/2014,13,1496.7
21/04/2014,14,1488.3
21/04/2014,15,1421
21/04/2014,16,1272.8
21/04/2014,17,1225.1
21/04/2014,18,1115
21/04/2014,19,966.8
21/04/2014,20,786.6
21/04/2014,21,708.9
21/04/2014,22,744.2
21/04/2014,23,803.4
21/04/2014,24,841.1
22/04/2014,1,799.8
22/04/2014,2,738.3
22/04/2014,3,640.8
22/04/2014,4,650.3
22/04/2014,5,767.9
22/04/2014,6,906.4
22/04/2014,7,876.5
22/04/2014,8,843.2
22/04/2014,9,876.4
22/04/2014,10,926.8
22/04/2014,11,939.6
22/04/2014,12,906
22/04/2014,13,959.1
22/04/2014,14,994.1
22/04/2014,15,1028
22/04/2014,16,1042.1
22/04/2014,17,1017
22/04/2014,18,922.5
22/04/2014,19,794.5
22/04/2014,20,630
22/04/2014,21,579.2
22/04/2014,22,601.5
22/04/2014,23,621.5
22/04/2014,24,600.2
23/04/2014,1,575.9
23/04/2014,2,564.2
23/04/2014,3,550.7
23/04/2014,4,602
23/04/2014,5,663.1
23/04/2014,6,672.5
23/04/2014,7,659
23/04/2014,8,646.3
23/04/2014,9,682.4
23/04/2014,10,711.4
23/04/2014,11,695.7
23/04/2014,12,675.3
23/04/2014,13,649.9
23/04/2014,14,667.3
23/04/2014,15,711.6
23/04/2014,16,733.2
23/04/2014,17,654.8
23/04/2014,18,611.4
23/04/2014,19,587.3
23/04/2014,20,683.1
23/04/2014,21,717.5
23/04/2014,22,776.1
23/04/2014,23,842.6
23/04/2014,24,1025.2
24/04/2014,1,1203.6
24/04/2014,2,1149.2
24/04/2014,3,1039.9
24/04/2014,4,972.6
24/04/2014,5,945.1
24/04/2014,6,843.3
24/04/2014,7,762.5
24/04/2014,8,786.1
24/04/2014,9,767
24/04/2014,10,702.2
24/04/2014,11,685
24/04/2014,12,713.5
24/04/2014,13,748.9
24/04/2014,14,774.9
24/04/2014,15,802.4
24/04/2014,16,777.6
24/04/2014,17,723.3
24/04/2014,18,674.9
24/04/2014,19,607.8
24/04/2014,20,508.8
24/04/2014,21,446.4
24/04/2014,22,418.4
24/04/2014,23,414.4
24/04/2014,24,409.6
25/04/2014,1,408.8
25/04/2014,2,439.2
25/04/2014,3,505.1
25/04/2014,4,574.3
25/04/2014,5,602
25/04/2014,6,579.7
25/04/2014,7,514.9
25/04/2014,8,427.9
25/04/2014,9,420.3
25/04/2014,10,437
25/04/2014,11,403.7
25/04/2014,12,445
25/04/2014,13,527.6
25/04/2014,14,579.5
25/04/2014,15,617.7
25/04/2014,16,636
25/04/2014,17,664.6
25/04/2014,18,706
25/04/2014,19,708.8
25/04/2014,20,711.5
25/04/2014,21,736.8
25/04/2014,22,889.2
25/04/2014,23,953.1
25/04/2014,24,922.3
26/04/2014,1,893.9
26/04/2014,2,864.4
26/04/2014,3,817.6
26/04/2014,4,764.8
26/04/2014,5,755.4
26/04/2014,6,731.5
26/04/2014,7,696.5
26/04/2014,8,571.6
26/04/2014,9,451.3
26/04/2014,10,411.3
26/04/2014,11,554.8
26/04/2014,12,773.2
26/04/2014,13,892.7
26/04/2014,14,893.3
26/04/2014,15,821.9
26/04/2014,16,750.7
26/04/2014,17,728.7
26/04/2014,18,639.9
26/04/2014,19,571.6
26/04/2014,20,520.7
26/04/2014,21,532.9
26/04/2014,22,618.2
26/04/2014,23,648.9
26/04/2014,24,668.4
27/04/2014,1,685.2
27/04/2014,2,684.4
27/04/2014,3,676.1
27/04/2014,4,650.3
27/04/2014,5,673.5
27/04/2014,6,649.3
27/04/2014,7,632.7
27/04/2014,8,542
27/04/2014,9,459.6
27/04/2014,10,466.7
27/04/2014,11,623.4
27/04/2014,12,753.8
27/04/2014,13,729.4
27/04/2014,14,734.6
27/04/2014,15,739.5
27/04/2014,16,752.4
27/04/2014,17,719.5
27/04/2014,18,703.2
27/04/2014,19,618.1
27/04/2014,20,458.6
27/04/2014,21,344.1
27/04/2014,22,347.5
27/04/2014,23,344.7
27/04/2014,24,317
28/04/2014,1,325.1
28/04/2014,2,321.3
28/04/2014,3,282.4
28/04/2014,4,266.4
28/04/2014,5,244.2
28/04/2014,6,215.1
28/04/2014,7,178.4
28/04/2014,8,113.9
28/04/2014,9,60.7
28/04/2014,10,41.4
28/04/2014,11,46.8
28/04/2014,12,75.2
28/04/2014,13,118.1
28/04/2014,14,123.6
28/04/2014,15,127.6
28/04/2014,16,118.9
28/04/2014,17,121.2
28/04/2014,18,128.1
28/04/2014,19,126.3
28/04/2014,20,100.9
28/04/2014,21,94.5
28/04/2014,22,102.8
28/04/2014,23,109.1
28/04/2014,24,89.2
29/04/2014,1,63.8
29/04/2014,2,57
29/04/2014,3,56.4
29/04/2014,4,74.6
29/04/2014,5,94.3
29/04/2014,6,113.5
29/04/2014,7,121.4
29/04/2014,8,125.1
29/04/2014,9,93.9
29/04/2014,10,77.7
29/04/2014,11,84.3
29/04/2014,12,149.5
29/04/2014,13,252.3
29/04/2014,14,325.7
29/04/2014,15,316.8
29/04/2014,16,305.5
29/04/2014,17,323.1
29/04/2014,18,322.1
29/04/2014,19,279.1
29/04/2014,20,193
29/04/2014,21,145.1
29/04/2014,22,139.9
29/04/2014,23,137.9
29/04/2014,24,134.3
30/04/2014,1,117.2
30/04/2014,2,91.7
30/04/2014,3,78.4
30/04/2014,4,73.2
30/04/2014,5,72.5
30/04/2014,6,80.4
30/04/2014,7,81.6
30/04/2014,8,56.6
30/04/2014,9,43.3
30/04/2014,10,58.3
30/04/2014,11,82
30/04/2014,12,140.1
30/04/2014,13,201
30/04/2014,14,296.7
30/04/2014,15,394.4
30/04/2014,16,496.9
30/04/2014,17,564.4
30/04/2014,18,667.2
30/04/2014,19,814.7
30/04/2014,20,919.6
30/04/2014,21,932.9
30/04/2014,22,903.3
30/04/2014,23,939.4
30/04/2014,24,923.9
01/05/2014,1,850.4
01/05/2014,2,802.1
01/05/2014,3,778.8
01/05/2014,4,804.5
01/05/2014,5,852.7
01/05/2014,6,871.6
01/05/2014,7,843.2
01/05/2014,8,1000.8
01/05/2014,9,1293.6
01/05/2014,10,1362.2
01/05/2014,11,1259.2
01/05/2014,12,1109.6
01/05/2014,13,984.5
01/05/2014,14,813.3
01/05/2014,15,641
01/05/2014,16,547.1
01/05/2014,17,522.9
01/05/2014,18,533
01/05/2014,19,548.3
01/05/2014,20,491.1
01/05/2014,21,365.3
01/05/2014,22,304.8
01/05/2014,23,298.9
01/05/2014,24,299.6
02/05/2014,1,293.1
02/05/2014,2,292.9
02/05/2014,3,317.8
02/05/2014,4,323.8
02/05/2014,5,305
02/05/2014,6,276.2
02/05/2014,7,263.4
02/05/2014,8,200.8
02/05/2014,9,152.6
02/05/2014,10,131.3
02/05/2014,11,117.8
02/05/2014,12,90.4
02/05/2014,13,91.7
02/05/2014,14,123.8
02/05/2014,15,191.6
02/05/2014,16,257.4
02/05/2014,17,285.5
02/05/2014,18,304.4
02/05/2014,19,277.9
02/05/2014,20,208.4
02/05/2014,21,153.3
02/05/2014,22,108.7
02/05/2014,23,74.2
02/05/2014,24,68.8
03/05/2014,1,75.9
03/05/2014,2,118.7
03/05/2014,3,194.4
03/05/2014,4,261.7
03/05/2014,5,348.3
03/05/2014,6,402.7
03/05/2014,7,411.6
03/05/2014,8,414.7
03/05/2014,9,557.2
03/05/2014,10,714.6
03/05/2014,11,785.4
03/05/2014,12,906.1
03/05/2014,13,1069.4
03/05/2014,14,1287.4
03/05/2014,15,1500.2
03/05/2014,16,1652.3
03/05/2014,17,1803.1
03/05/2014,18,1832.1
03/05/2014,19,1804.9
03/05/2014,20,1648.9
03/05/2014,21,1445.3
03/05/2014,22,1270
03/05/2014,23,1168.6
03/05/2014,24,1075.9
04/05/2014,1,1022.4
04/05/2014,2,1004.2
04/05/2014,3,948.3
04/05/2014,4,858.2
04/05/2014,5,779.7
04/05/2014,6,724.1
04/05/2014,7,633.4
04/05/2014,8,651.5
04/05/2014,9,783.8
04/05/2014,10,744.7
04/05/2014,11,612.3
04/05/2014,12,534.9
04/05/2014,13,478.1
04/05/2014,14,456.9
04/05/2014,15,414.7
04/05/2014,16,367.8
04/05/2014,17,355.1
04/05/2014,18,333.8
04/05/2014,19,295
04/05/2014,20,232.7
04/05/2014,21,152.2
04/05/2014,22,126.2
04/05/2014,23,116.7
04/05/2014,24,98.2
05/05/2014,1,58.7
05/05/2014,2,35.8
05/05/2014,3,31.7
05/05/2014,4,46.1
05/05/2014,5,79.6
05/05/2014,6,123.4
05/05/2014,7,153.7
05/05/2014,8,183.7
05/05/2014,9,182.3
05/05/2014,10,203
05/05/2014,11,212.2
05/05/2014,12,207.7
05/05/2014,13,204.7
05/05/2014,14,183.9
05/05/2014,15,166.8
05/05/2014,16,171.6
05/05/2014,17,162.5
05/05/2014,18,135.8
05/05/2014,19,102.5
05/05/2014,20,77.7
05/05/2014,21,79.3
05/05/2014,22,90.9
05/05/2014,23,105.2
05/05/2014,24,147.3
06/05/2014,1,186.5
06/05/2014,2,226.4
06/05/2014,3,264.5
06/05/2014,4,301
06/05/2014,5,366.3
06/05/2014,6,464.6
06/05/2014,7,532.3
06/05/2014,8,578.1
06/05/2014,9,665.4
06/05/2014,10,1012.8
06/05/2014,11,1252.4
06/05/2014,12,1514.7
06/05/2014,13,1653.2
06/05/2014,14,1705.2
06/05/2014,15,1684.5
06/05/2014,16,1548.8
06/05/2014,17,1452.2
06/05/2014,18,1254.1
06/05/2014,19,940.1
06/05/2014,20,655.1
06/05/2014,21,526.9
06/05/2014,22,455.8
06/05/2014,23,337.8
06/05/2014,24,233.1
07/05/2014,1,173.5
07/05/2014,2,106.6
07/05/2014,3,83.1
07/05/2014,4,45.9
07/05/2014,5,33.5
07/05/2014,6,42.1
07/05/2014,7,37.1
07/05/2014,8,38.3
07/05/2014,9,50.3
07/05/2014,10,58.6
07/05/2014,11,94.9
07/05/2014,12,177.3
07/05/2014,13,279.9
07/05/2014,14,397
07/05/2014,15,573.1
07/05/2014,16,656.5
07/05/2014,17,635
07/05/2014,18,551.7
07/05/2014,19,478.7
07/05/2014,20,356.6
07/05/2014,21,298.2
07/05/2014,22,294.6
07/05/2014,23,283.7
07/05/2014,24,271.4
08/05/2014,1,264.7
08/05/2014,2,280.5
08/05/2014,3,278
08/05/2014,4,278.3
08/05/2014,5,272.5
08/05/2014,6,289.3
08/05/2014,7,316.2
08/05/2014,8,394.2
08/05/2014,9,508.3
08/05/2014,10,504.4
08/05/2014,11,563.7
08/05/2014,12,761.2
08/05/2014,13,868.6
08/05/2014,14,886.2
08/05/2014,15,880.1
08/05/2014,16,880.5
08/05/2014,17,862.7
08/05/2014,18,765.5
08/05/2014,19,614.9
08/05/2014,20,458.2
08/05/2014,21,341.3
08/05/2014,22,293.2
08/05/2014,23,216.3
08/05/2014,24,163.9
09/05/2014,1,132.4
09/05/2014,2,100.9
09/05/2014,3,74.1
09/05/2014,4,58.7
09/05/2014,5,35.7
09/05/2014,6,31.9
09/05/2014,7,27
09/05/2014,8,19.8
09/05/2014,9,17.6
09/05/2014,10,18.7
09/05/2014,11,21.1
09/05/2014,12,21.3
09/05/2014,13,37.6
09/05/2014,14,68
09/05/2014,15,101.9
09/05/2014,16,150.7
09/05/2014,17,220.2
09/05/2014,18,320.5
09/05/2014,19,358.2
09/05/2014,20,370.7
09/05/2014,21,353.5
09/05/2014,22,306.8
09/05/2014,23,290.5
09/05/2014,24,249.6
10/05/2014,1,235
10/05/2014,2,253.1
10/05/2014,3,228.5
10/05/2014,4,219.4
10/05/2014,5,195.2
10/05/2014,6,203.5
10/05/2014,7,176.4
10/05/2014,8,162.5
10/05/2014,9,181.5
10/05/2014,10,181.9
10/05/2014,11,178.3
10/05/2014,12,249.4
10/05/2014,13,379.7
10/05/2014,14,519.4
10/05/2014,15,614.7
10/05/2014,16,568.7
10/05/2014,17,448.9
10/05/2014,18,411
10/05/2014,19,426.2
10/05/2014,20,465.5
10/05/2014,21,634.3
10/05/2014,22,798.2
10/05/2014,23,803.4
10/05/2014,24,711
11/05/2014,1,551.2
11/05/2014,2,461.2
11/05/2014,3,403.8
11/05/2014,4,375.6
11/05/2014,5,353.3
11/05/2014,6,346.4
11/05/2014,7,351.4
11/05/2014,8,374.6
11/05/2014,9,460.4
11/05/2014,10,583
11/05/2014,11,722.3
11/05/2014,12,936.4
11/05/2014,13,1137.6
11/05/2014,14,1177.4
11/05/2014,15,1113.9
11/05/2014,16,1014.4
11/05/2014,17,917.3
11/05/2014,18,851
11/05/2014,19,746.8
11/05/2014,20,725
11/05/2014,21,657.9
11/05/2014,22,582.5
11/05/2014,23,538.5
11/05/2014,24,509.5
12/05/2014,1,456.2
12/05/2014,2,396.2
12/05/2014,3,371.9
12/05/2014,4,315.4
12/05/2014,5,323.9
12/05/2014,6,345.8
12/05/2014,7,360.5
12/05/2014,8,369.3
12/05/2014,9,449.6
12/05/2014,10,506.2
12/05/2014,11,572.6
12/05/2014,12,652.5
